sensor_code,timestamp,reading_value,weather_condition
SENSOR_0049,2025-12-24 12:00:00,19.5,Cloudy
SENSOR_0011,2025-12-18 13:00:00,22.64,Hot
SENSOR_0040,2025-12-15 12:00:00,97.76,Sunny
SENSOR_0028,2025-12-23 18:00:00,215.58,Rainy
SENSOR_0007,2025-12-21 20:00:00,70.24,Cloudy
SENSOR_0048,2025-12-13 06:00:00,13.06,Cloudy
SENSOR_0025,2025-12-30 00:00:00,38.2,Cloudy
SENSOR_0040,2025-12-16 12:00:00,22.88,Sunny
SENSOR_0033,2025-12-19 17:00:00,29.13,Rainy
SENSOR_0017,2026-01-02 21:00:00,5.61,Sunny
SENSOR_0006,2026-01-06 03:00:00,35.19,Sunny
SENSOR_0028,2025-12-14 07:00:00,41.23,Hot
SENSOR_0009,2025-12-20 21:00:00,14.34,Sunny
SENSOR_0009,2025-12-20 13:00:00,65.95,Hot
SENSOR_0002,2025-12-10 06:00:00,42.24,Rainy
SENSOR_0044,2025-12-16 20:00:00,310.5,Cold
SENSOR_0034,2025-12-30 06:00:00,,Hot
SENSOR_0040,2025-12-22 02:00:00,86.17,Cold
SENSOR_0047,2025-12-14 00:00:00,63.38,Rainy
SENSOR_0031,2026-01-05 15:00:00,40.29,Cold
SENSOR_0035,2025-12-18 03:00:00,29.69,Cold
SENSOR_0001,2025-12-25 21:00:00,82.9,Cold
SENSOR_0041,2025-12-26 02:00:00,271.33,Hot
SENSOR_0032,2025-12-13 02:00:00,9.61,Sunny
SENSOR_0027,2025-12-18 23:00:00,25.32,Hot
SENSOR_0027,2025-12-12 17:00:00,440.17,Cold
SENSOR_0041,2026-01-03 19:00:00,53.81,Hot
SENSOR_0037,2025-12-15 01:00:00,11.93,Hot
SENSOR_0011,2026-01-03 11:00:00,5.03,Rainy
SENSOR_0044,2025-12-23 23:00:00,35.4,Cloudy
SENSOR_0020,2025-12-13 01:00:00,,Cloudy
SENSOR_0047,2026-01-03 05:00:00,50.0,Cold
SENSOR_0014,2025-12-18 22:00:00,70.16,Sunny
SENSOR_0004,2025-12-12 19:00:00,,Sunny
SENSOR_0041,2025-12-31 06:00:00,109.43,Hot
SENSOR_0013,2026-01-03 11:00:00,41.61,Cloudy
SENSOR_0049,2025-12-10 06:00:00,4.17,Cold
SENSOR_0002,2026-01-03 02:00:00,44.7,Rainy
SENSOR_0045,2025-12-20 11:00:00,24.65,Sunny
SENSOR_0026,2025-12-16 22:00:00,20.1,Cold
SENSOR_0013,2025-12-14 18:00:00,316.04,Sunny
SENSOR_0018,2025-12-25 10:00:00,259.66,Rainy
SENSOR_0030,2025-12-28 06:00:00,32.57,Cold
SENSOR_0025,2025-12-17 21:00:00,68.67,Cold
SENSOR_0009,2025-12-15 23:00:00,24.27,Sunny
SENSOR_0020,2026-01-02 14:00:00,84.51,Cold
SENSOR_0020,2025-12-17 16:00:00,50.62,Cloudy
SENSOR_0019,2025-12-24 13:00:00,21.16,Cloudy
SENSOR_0022,2026-01-07 18:00:00,94.14,Hot
SENSOR_0032,2025-12-13 17:00:00,36.39,Cloudy
SENSOR_0010,2026-01-03 03:00:00,202.1,Sunny
SENSOR_0021,2025-12-11 12:00:00,66.17,Hot
SENSOR_0007,2026-01-07 00:00:00,51.81,Cold
SENSOR_0031,2025-12-19 21:00:00,21.56,Rainy
SENSOR_0027,2026-01-01 18:00:00,53.96,Hot
SENSOR_0018,2025-12-10 08:00:00,89.47,Cold
SENSOR_0035,2025-12-12 04:00:00,91.9,Hot
SENSOR_0035,2025-12-13 03:00:00,5.19,Rainy
SENSOR_0007,2025-12-18 20:00:00,39.43,Cloudy
SENSOR_0029,2025-12-11 23:00:00,,Cloudy
SENSOR_0025,2026-01-07 12:00:00,95.66,Hot
SENSOR_0010,2025-12-19 17:00:00,446.04,Rainy
SENSOR_0049,2025-12-20 12:00:00,91.1,Sunny
SENSOR_0019,2026-01-02 22:00:00,120.53,Rainy
SENSOR_0047,2026-01-01 13:00:00,39.25,Cloudy
SENSOR_0035,2025-12-10 03:00:00,261.59,Cold
SENSOR_0003,2025-12-27 21:00:00,426.51,Hot
SENSOR_0022,2026-01-03 18:00:00,119.37,Hot
SENSOR_0036,2025-12-11 15:00:00,16.8,Sunny
SENSOR_0004,2025-12-30 14:00:00,86.53,Cold
SENSOR_0020,2025-12-17 17:00:00,89.37,Cold
SENSOR_0024,2025-12-26 18:00:00,46.23,Sunny
SENSOR_0038,2025-12-20 22:00:00,40.45,Cloudy
SENSOR_0034,2025-12-31 15:00:00,37.42,Cloudy
SENSOR_0017,2025-12-24 17:00:00,61.36,Sunny
SENSOR_0038,2025-12-23 01:00:00,1433.7212092431537,Cold
SENSOR_0003,2025-12-26 03:00:00,114.12,Cloudy
SENSOR_0003,2026-01-01 07:00:00,,Rainy
SENSOR_0037,2025-12-23 04:00:00,200.57,Sunny
SENSOR_0007,2025-12-20 20:00:00,32.68,Cold
SENSOR_0009,2026-01-02 14:00:00,244.17,Rainy
SENSOR_0020,2025-12-31 02:00:00,53.51,Sunny
SENSOR_0048,2025-12-15 04:00:00,100.37,Cloudy
SENSOR_0012,2026-01-04 13:00:00,10.79,Cold
SENSOR_0008,2025-12-18 14:00:00,76.32,Rainy
SENSOR_0031,2025-12-12 14:00:00,30.05,Sunny
SENSOR_0046,2026-01-08 05:00:00,215.57,Rainy
SENSOR_0024,2026-01-08 06:00:00,51.79,Sunny
SENSOR_0036,2026-01-06 20:00:00,60.625076309746156,Cloudy
SENSOR_0034,2025-12-11 03:00:00,24.07,Hot
SENSOR_0047,2025-12-21 20:00:00,34.17,Cloudy
SENSOR_0022,2026-01-04 13:00:00,43.32,Sunny
SENSOR_0019,2025-12-29 10:00:00,80.53,Cold
SENSOR_0008,2025-12-22 05:00:00,214.48,Sunny
SENSOR_0044,2025-12-22 14:00:00,56.33,Rainy
SENSOR_0006,2025-12-26 10:00:00,22.13,Cold
SENSOR_0010,2025-12-16 20:00:00,214.81,Hot
SENSOR_0012,2025-12-24 09:00:00,37.38,Hot
SENSOR_0004,2026-01-04 01:00:00,39.63,Cold
SENSOR_0048,2025-12-12 22:00:00,26.48,Sunny
SENSOR_0012,2025-12-12 15:00:00,65.76,Hot
SENSOR_0034,2025-12-18 21:00:00,113.91,Sunny
SENSOR_0045,2026-01-04 14:00:00,3.93,Hot
SENSOR_0041,2025-12-23 01:00:00,11.61,Rainy
SENSOR_0032,2026-01-08 14:00:00,63.98,Cloudy
SENSOR_0036,2026-01-04 07:00:00,67.31,Sunny
SENSOR_0008,2025-12-24 07:00:00,454.57,Hot
SENSOR_0020,2026-01-05 15:00:00,72.98,Cloudy
SENSOR_0040,2026-01-07 04:00:00,75.02,Cold
SENSOR_0026,2025-12-13 20:00:00,116.61,Hot
SENSOR_0013,2025-12-25 22:00:00,81.71,Cold
SENSOR_0025,2026-01-01 21:00:00,27.51,Cloudy
SENSOR_0022,2025-12-31 05:00:00,32.16,Hot
SENSOR_0019,2025-12-19 04:00:00,53.74,Sunny
SENSOR_0009,2025-12-23 07:00:00,454.09,Rainy
SENSOR_0039,2026-01-03 17:00:00,44.49,Cloudy
SENSOR_0004,2025-12-20 17:00:00,34.36,Cloudy
SENSOR_0043,2025-12-26 17:00:00,49.3,Sunny
SENSOR_0025,2025-12-15 08:00:00,58.26,Hot
SENSOR_0004,2025-12-16 06:00:00,39.87,Hot
SENSOR_0027,2025-12-27 22:00:00,41.08,Cold
SENSOR_0045,2025-12-25 00:00:00,35.81,Hot
SENSOR_0032,2025-12-17 23:00:00,458.52,Hot
SENSOR_0014,2025-12-23 21:00:00,105.66,Cold
SENSOR_0025,2025-12-28 00:00:00,45.67,Sunny
SENSOR_0032,2025-12-28 05:00:00,24.06,Cloudy
SENSOR_0044,2025-12-19 10:00:00,91.39,Sunny
SENSOR_0011,2025-12-15 10:00:00,449.05,Sunny
SENSOR_0013,2025-12-10 14:00:00,87.98,Hot
SENSOR_0023,2026-01-07 15:00:00,,Cold
SENSOR_0010,2025-12-14 00:00:00,,Cloudy
SENSOR_0009,2026-01-05 01:00:00,67.67,Cloudy
SENSOR_0019,2025-12-29 11:00:00,79.55,Rainy
SENSOR_0049,2025-12-16 16:00:00,78.52,Sunny
SENSOR_0035,2025-12-23 00:00:00,34.56,Sunny
SENSOR_0003,2025-12-15 15:00:00,348.48871351907195,Cold
SENSOR_0025,2026-01-05 07:00:00,,Cloudy
SENSOR_0040,2026-01-03 20:00:00,85.7,Cold
SENSOR_0030,2025-12-15 07:00:00,11.8,Sunny
SENSOR_0009,2025-12-11 23:00:00,36.5,Cold
SENSOR_0036,2025-12-12 19:00:00,44.7,Cold
SENSOR_0008,2025-12-17 18:00:00,69.8,Hot
SENSOR_0045,2025-12-24 00:00:00,108.25,Hot
SENSOR_0036,2025-12-31 05:00:00,299.23,Rainy
SENSOR_0015,2025-12-23 03:00:00,195.47,Hot
SENSOR_0023,2026-01-04 00:00:00,23.1,Cloudy
SENSOR_0020,2025-12-10 20:00:00,385.46,Hot
SENSOR_0012,2026-01-06 00:00:00,44.31,Rainy
SENSOR_0022,2025-12-09 20:00:00,64.26,Sunny
SENSOR_0043,2026-01-04 23:00:00,30.14,Rainy
SENSOR_0039,2025-12-14 20:00:00,37.49,Sunny
SENSOR_0015,2025-12-19 12:00:00,59.87,Sunny
SENSOR_0043,2025-12-20 15:00:00,284.02,Sunny
SENSOR_0018,2025-12-14 15:00:00,51.42,Sunny
SENSOR_0042,2025-12-23 09:00:00,50.72,Rainy
SENSOR_0020,2025-12-25 23:00:00,19.93,Hot
SENSOR_0013,2025-12-12 20:00:00,89.52,Sunny
SENSOR_0026,2026-01-06 02:00:00,48.04,Sunny
SENSOR_0022,2025-12-21 00:00:00,23.46,Hot
SENSOR_0033,2026-01-06 16:00:00,90.16,Hot
SENSOR_0027,2026-01-07 06:00:00,6.61,Sunny
SENSOR_0019,2025-12-23 09:00:00,36.79,Rainy
SENSOR_0045,2025-12-27 10:00:00,24.47,Sunny
SENSOR_0022,2025-12-24 16:00:00,316.41,Sunny
SENSOR_0031,2025-12-13 14:00:00,97.31,Rainy
SENSOR_0049,2026-01-02 23:00:00,,Sunny
SENSOR_0017,2025-12-13 22:00:00,148.49,Cold
SENSOR_0045,2026-01-02 02:00:00,115.9,Hot
SENSOR_0038,2025-12-17 16:00:00,31.0,Rainy
SENSOR_0016,2025-12-19 09:00:00,790.5409019384256,Cloudy
SENSOR_0026,2025-12-30 03:00:00,433.78,Sunny
SENSOR_0009,2026-01-01 16:00:00,11.27,Rainy
SENSOR_0050,2025-12-22 15:00:00,69.02,Sunny
SENSOR_0033,2025-12-31 09:00:00,22.09,Sunny
SENSOR_0033,2025-12-20 19:00:00,15.11,Cold
SENSOR_0029,2025-12-15 02:00:00,23.97,Cold
SENSOR_0011,2025-12-30 05:00:00,71.2,Cloudy
SENSOR_0033,2025-12-25 19:00:00,117.91,Rainy
SENSOR_0015,2026-01-07 15:00:00,155.87,Cold
SENSOR_0021,2026-01-07 12:00:00,85.62,Rainy
SENSOR_0011,2026-01-03 03:00:00,3.12,Sunny
SENSOR_0016,2026-01-07 02:00:00,,Hot
SENSOR_0022,2026-01-05 04:00:00,1.99,Sunny
SENSOR_0007,2025-12-22 04:00:00,73.87,Cloudy
SENSOR_0027,2025-12-31 15:00:00,35.68,Cloudy
SENSOR_0017,2025-12-25 14:00:00,50.52,Cloudy
SENSOR_0045,2025-12-30 19:00:00,29.53,Cloudy
SENSOR_0028,2025-12-31 12:00:00,69.2,Sunny
SENSOR_0028,2025-12-15 04:00:00,182.51,Cloudy
SENSOR_0013,2026-01-01 13:00:00,120.61,Cold
SENSOR_0050,2025-12-17 13:00:00,103.11,Rainy
SENSOR_0034,2025-12-28 01:00:00,34.46,Hot
SENSOR_0015,2025-12-29 23:00:00,241.71,Cloudy
SENSOR_0008,2025-12-17 18:00:00,37.72,Cloudy
SENSOR_0024,2026-01-07 05:00:00,21.15,Rainy
SENSOR_0016,2025-12-24 11:00:00,37.98,Cold
SENSOR_0002,2025-12-11 00:00:00,102.0,Hot
SENSOR_0025,2026-01-01 04:00:00,4.81,Hot
SENSOR_0042,2025-12-29 21:00:00,20.07,Hot
SENSOR_0007,2025-12-20 04:00:00,79.72460478621521,Sunny
SENSOR_0015,2025-12-28 10:00:00,36.23,Cloudy
SENSOR_0008,2025-12-15 13:00:00,202.94983875470737,Hot
SENSOR_0032,2026-01-08 10:00:00,16.25,Hot
SENSOR_0043,2025-12-13 03:00:00,89.56,Cold
SENSOR_0015,2025-12-29 22:00:00,5.31,Hot
SENSOR_0039,2025-12-14 22:00:00,81.83,Hot
SENSOR_0047,2025-12-23 18:00:00,75.81,Rainy
SENSOR_0045,2026-01-07 03:00:00,20.2,Rainy
SENSOR_0019,2025-12-31 21:00:00,,Hot
SENSOR_0024,2025-12-12 11:00:00,372.86,Cloudy
SENSOR_0029,2025-12-12 20:00:00,78.81,Rainy
SENSOR_0015,2025-12-19 17:00:00,61.1,Cold
SENSOR_0040,2025-12-31 01:00:00,88.22,Sunny
SENSOR_0025,2026-01-08 16:00:00,151.8606165870578,Cold
SENSOR_0014,2026-01-07 10:00:00,22.65,Sunny
SENSOR_0009,2025-12-11 18:00:00,35.23,Hot
SENSOR_0046,2026-01-05 19:00:00,81.09,Hot
SENSOR_0047,2026-01-05 13:00:00,62.01,Cold
SENSOR_0030,2025-12-13 02:00:00,492.45,Rainy
SENSOR_0050,2025-12-26 03:00:00,316.59,Cold
SENSOR_0040,2025-12-23 14:00:00,9.77,Hot
SENSOR_0019,2025-12-27 02:00:00,362.53,Cloudy
SENSOR_0036,2025-12-27 00:00:00,32.32,Cold
SENSOR_0002,2025-12-22 12:00:00,9.34,Cold
SENSOR_0035,2026-01-04 14:00:00,6.54,Rainy
SENSOR_0023,2025-12-14 03:00:00,70.62,Hot
SENSOR_0022,2025-12-19 08:00:00,336.91,Rainy
SENSOR_0045,2025-12-18 14:00:00,41.44,Cloudy
SENSOR_0040,2026-01-06 08:00:00,203.14,Hot
SENSOR_0030,2025-12-15 02:00:00,27.66,Sunny
SENSOR_0011,2025-12-10 20:00:00,12.3,Rainy
SENSOR_0025,2025-12-23 16:00:00,71.91,Rainy
SENSOR_0025,2025-12-22 22:00:00,46.26,Hot
SENSOR_0043,2025-12-29 07:00:00,425.54,Cold
SENSOR_0005,2026-01-03 08:00:00,74.13,Hot
SENSOR_0030,2026-01-03 17:00:00,2.79,Sunny
SENSOR_0018,2025-12-13 19:00:00,71.35303946386382,Cloudy
SENSOR_0028,2025-12-24 19:00:00,31.27,Cold
SENSOR_0030,2025-12-29 15:00:00,39.24,Cold
SENSOR_0015,2026-01-01 21:00:00,289.22,Cold
SENSOR_0021,2026-01-02 08:00:00,32.33,Rainy
SENSOR_0050,2025-12-22 17:00:00,65.59,Rainy
SENSOR_0037,2025-12-11 08:00:00,6.93,Rainy
SENSOR_0034,2025-12-19 05:00:00,25.77,Sunny
SENSOR_0037,2025-12-30 19:00:00,166.63,Rainy
SENSOR_0025,2025-12-28 07:00:00,36.81,Hot
SENSOR_0007,2026-01-07 06:00:00,38.25,Rainy
SENSOR_0036,2025-12-15 02:00:00,62.26,Cloudy
SENSOR_0037,2025-12-30 01:00:00,52.58,Sunny
SENSOR_0009,2026-01-06 02:00:00,,Cloudy
SENSOR_0049,2026-01-04 01:00:00,,Cloudy
SENSOR_0041,2025-12-25 07:00:00,45.18,Cloudy
SENSOR_0010,2025-12-24 05:00:00,71.88,Sunny
SENSOR_0032,2025-12-19 10:00:00,210.87,Cloudy
SENSOR_0015,2025-12-10 12:00:00,75.73,Rainy
SENSOR_0029,2025-12-11 08:00:00,92.14,Sunny
SENSOR_0017,2025-12-13 16:00:00,135.05,Cloudy
SENSOR_0009,2025-12-24 01:00:00,36.9,Cloudy
SENSOR_0012,2025-12-16 00:00:00,28.61,Cloudy
SENSOR_0010,2025-12-14 22:00:00,110.91,Cold
SENSOR_0007,2025-12-26 13:00:00,1.01,Cold
SENSOR_0034,2025-12-31 11:00:00,162.98,Cloudy
SENSOR_0008,2025-12-22 08:00:00,487.79,Rainy
SENSOR_0001,2026-01-07 08:00:00,18.68,Sunny
SENSOR_0022,2025-12-24 14:00:00,44.51,Cold
SENSOR_0015,2026-01-04 18:00:00,20.44,Cloudy
SENSOR_0038,2025-12-13 18:00:00,143.67,Hot
SENSOR_0032,2025-12-15 05:00:00,12.67,Rainy
SENSOR_0049,2025-12-15 06:00:00,60.46,Rainy
SENSOR_0049,2025-12-13 18:00:00,22.97,Rainy
SENSOR_0010,2025-12-13 09:00:00,54.39,Hot
SENSOR_0017,2025-12-29 07:00:00,442.58,Rainy
SENSOR_0019,2026-01-03 21:00:00,267.13,Cold
SENSOR_0040,2026-01-05 06:00:00,72.81,Rainy
SENSOR_0011,2025-12-15 08:00:00,15.43,Cloudy
SENSOR_0017,2025-12-24 07:00:00,8.57,Cloudy
SENSOR_0005,2025-12-21 18:00:00,455.75,Sunny
SENSOR_0012,2025-12-29 11:00:00,35.53,Cloudy
SENSOR_0044,2025-12-15 09:00:00,30.34,Cloudy
SENSOR_0005,2025-12-29 02:00:00,30.83,Cold
SENSOR_0050,2025-12-10 21:00:00,164.1565498183941,Cloudy
SENSOR_0010,2026-01-05 07:00:00,92.12,Sunny
SENSOR_0003,2025-12-22 16:00:00,19.85,Sunny
SENSOR_0004,2025-12-15 02:00:00,28.66,Sunny
SENSOR_0030,2025-12-16 05:00:00,77.75,Cold
SENSOR_0032,2025-12-11 19:00:00,36.35,Rainy
SENSOR_0040,2026-01-02 00:00:00,23.07,Cloudy
SENSOR_0017,2026-01-07 17:00:00,53.04,Cold
SENSOR_0009,2025-12-27 05:00:00,9.86,Hot
SENSOR_0025,2025-12-09 19:00:00,8.13,Hot
SENSOR_0025,2025-12-25 01:00:00,55.07,Hot
SENSOR_0010,2025-12-28 03:00:00,235.3,Rainy
SENSOR_0041,2025-12-28 04:00:00,247.47,Cloudy
SENSOR_0008,2025-12-12 10:00:00,90.83,Sunny
SENSOR_0008,2025-12-22 02:00:00,90.55,Cloudy
SENSOR_0025,2026-01-02 22:00:00,50.51,Cold
SENSOR_0028,2025-12-25 23:00:00,86.78,Cold
SENSOR_0032,2026-01-08 18:00:00,68.37,Hot
SENSOR_0018,2026-01-06 19:00:00,970.8835541485772,Sunny
SENSOR_0018,2025-12-17 12:00:00,74.13,Hot
SENSOR_0016,2025-12-29 14:00:00,164.97,Rainy
SENSOR_0024,2025-12-14 16:00:00,73.12,Sunny
SENSOR_0041,2025-12-23 08:00:00,119.0,Cold
SENSOR_0021,2026-01-02 21:00:00,182.36,Cold
SENSOR_0014,2026-01-01 15:00:00,69.47,Hot
SENSOR_0017,2026-01-03 16:00:00,,Cold
SENSOR_0032,2025-12-27 21:00:00,319.77,Hot
SENSOR_0018,2025-12-27 01:00:00,391.6570389167,Hot
SENSOR_0034,2026-01-02 11:00:00,10.77,Sunny
SENSOR_0014,2026-01-04 18:00:00,98.02,Cloudy
SENSOR_0011,2025-12-29 17:00:00,411.74,Cloudy
SENSOR_0044,2025-12-19 13:00:00,415.75,Sunny
SENSOR_0015,2025-12-14 11:00:00,80.82,Cloudy
SENSOR_0034,2025-12-30 12:00:00,16.87,Hot
SENSOR_0031,2026-01-08 13:00:00,9.31,Rainy
SENSOR_0021,2026-01-06 18:00:00,40.97,Rainy
SENSOR_0046,2025-12-10 20:00:00,179.04,Cold
SENSOR_0044,2026-01-03 01:00:00,329.02,Rainy
SENSOR_0032,2025-12-27 06:00:00,69.11,Rainy
SENSOR_0036,2025-12-10 09:00:00,45.03,Rainy
SENSOR_0020,2026-01-02 11:00:00,42.9,Cloudy
SENSOR_0041,2026-01-08 17:00:00,89.53,Cloudy
SENSOR_0014,2025-12-29 02:00:00,63.19,Rainy
SENSOR_0008,2025-12-10 17:00:00,29.82,Rainy
SENSOR_0012,2025-12-22 15:00:00,55.69,Hot
SENSOR_0050,2025-12-31 18:00:00,581.3997365638922,Rainy
SENSOR_0044,2025-12-12 03:00:00,68.35,Hot
SENSOR_0042,2025-12-16 02:00:00,73.29,Cold
SENSOR_0022,2026-01-05 05:00:00,456.99,Rainy
SENSOR_0023,2025-12-29 02:00:00,71.08,Cloudy
SENSOR_0007,2025-12-17 14:00:00,372.7,Cold
SENSOR_0021,2025-12-26 11:00:00,,Hot
SENSOR_0028,2025-12-19 21:00:00,292.46,Cloudy
SENSOR_0004,2026-01-05 01:00:00,61.34,Rainy
SENSOR_0037,2025-12-18 17:00:00,109.22,Rainy
SENSOR_0039,2026-01-01 17:00:00,14.08,Cloudy
SENSOR_0007,2025-12-30 02:00:00,26.35,Cloudy
SENSOR_0030,2025-12-10 01:00:00,117.87,Hot
SENSOR_0006,2025-12-21 17:00:00,40.85,Rainy
SENSOR_0007,2026-01-03 00:00:00,39.52,Cold
SENSOR_0009,2026-01-03 07:00:00,32.2,Hot
SENSOR_0001,2026-01-07 16:00:00,54.8,Hot
SENSOR_0001,2025-12-15 14:00:00,485.67,Cold
SENSOR_0045,2025-12-17 06:00:00,61.35,Cloudy
SENSOR_0008,2025-12-19 08:00:00,3.89,Cold
SENSOR_0035,2025-12-29 21:00:00,321.17,Cold
SENSOR_0001,2025-12-16 07:00:00,78.71,Cold
SENSOR_0011,2025-12-31 17:00:00,32.19,Rainy
SENSOR_0019,2026-01-08 10:00:00,52.98,Sunny
SENSOR_0033,2026-01-03 09:00:00,335.23,Cloudy
SENSOR_0009,2025-12-26 17:00:00,81.63,Cloudy
SENSOR_0040,2026-01-07 12:00:00,15.04,Cloudy
SENSOR_0015,2025-12-28 10:00:00,268.96,Sunny
SENSOR_0012,2025-12-19 08:00:00,42.88,Cloudy
SENSOR_0030,2025-12-20 14:00:00,7.24,Hot
SENSOR_0023,2025-12-17 09:00:00,245.19,Hot
SENSOR_0024,2026-01-04 18:00:00,283.45,Rainy
SENSOR_0049,2025-12-28 16:00:00,91.2,Rainy
SENSOR_0001,2025-12-16 21:00:00,37.62,Cloudy
SENSOR_0020,2025-12-12 11:00:00,10.28,Sunny
SENSOR_0040,2025-12-30 19:00:00,110.52,Cold
SENSOR_0026,2025-12-20 15:00:00,99.76,Sunny
SENSOR_0005,2026-01-06 06:00:00,4.28,Hot
SENSOR_0015,2025-12-12 03:00:00,,Cold
SENSOR_0018,2025-12-26 14:00:00,221.98,Rainy
SENSOR_0025,2026-01-08 04:00:00,424.18,Hot
SENSOR_0040,2025-12-29 19:00:00,33.96,Cloudy
SENSOR_0009,2025-12-10 07:00:00,365.92,Cloudy
SENSOR_0042,2025-12-19 03:00:00,34.0,Sunny
SENSOR_0029,2025-12-20 00:00:00,,Hot
SENSOR_0006,2025-12-29 17:00:00,39.38,Hot
SENSOR_0045,2026-01-04 07:00:00,92.31,Hot
SENSOR_0022,2025-12-27 04:00:00,23.53,Hot
SENSOR_0041,2025-12-13 09:00:00,31.59,Hot
SENSOR_0028,2025-12-22 10:00:00,425.0,Rainy
SENSOR_0005,2025-12-15 15:00:00,98.53,Cold
SENSOR_0038,2025-12-17 00:00:00,,Cold
SENSOR_0019,2025-12-29 06:00:00,3.1,Sunny
SENSOR_0013,2025-12-17 12:00:00,32.16,Rainy
SENSOR_0037,2025-12-22 15:00:00,36.03,Rainy
SENSOR_0013,2025-12-16 20:00:00,13.24,Hot
SENSOR_0030,2025-12-27 23:00:00,28.78,Cloudy
SENSOR_0018,2025-12-25 02:00:00,279.87,Sunny
SENSOR_0003,2025-12-27 19:00:00,42.1,Hot
SENSOR_0007,2025-12-28 23:00:00,1.78,Hot
SENSOR_0016,2025-12-24 13:00:00,23.07,Hot
SENSOR_0007,2025-12-18 11:00:00,12.53,Cloudy
SENSOR_0022,2025-12-15 22:00:00,11.83,Sunny
SENSOR_0022,2025-12-30 22:00:00,184.4,Sunny
SENSOR_0015,2025-12-14 13:00:00,491.94,Sunny
SENSOR_0045,2025-12-16 07:00:00,73.05,Sunny
SENSOR_0032,2026-01-06 18:00:00,47.53,Cloudy
SENSOR_0050,2025-12-20 21:00:00,25.32,Sunny
SENSOR_0025,2025-12-12 00:00:00,80.61,Hot
SENSOR_0015,2025-12-28 04:00:00,84.34,Sunny
SENSOR_0004,2025-12-26 13:00:00,27.97,Hot
SENSOR_0035,2025-12-19 19:00:00,224.45,Cold
SENSOR_0004,2025-12-30 13:00:00,38.01,Cold
SENSOR_0033,2026-01-02 14:00:00,23.57,Cold
SENSOR_0037,2026-01-01 00:00:00,0.83,Sunny
SENSOR_0038,2025-12-20 04:00:00,69.94,Sunny
SENSOR_0006,2025-12-30 18:00:00,59.63,Cold
SENSOR_0010,2025-12-17 08:00:00,96.92,Rainy
SENSOR_0025,2025-12-13 00:00:00,72.83,Cloudy
SENSOR_0008,2025-12-19 12:00:00,349.33,Sunny
SENSOR_0018,2025-12-28 19:00:00,19.97,Rainy
SENSOR_0032,2025-12-13 00:00:00,,Cold
SENSOR_0028,2025-12-18 06:00:00,27.28,Cold
SENSOR_0019,2025-12-12 09:00:00,437.46,Rainy
SENSOR_0037,2025-12-31 21:00:00,139.09,Cloudy
SENSOR_0004,2026-01-04 08:00:00,12.6,Cold
SENSOR_0002,2025-12-21 12:00:00,12.95,Cloudy
SENSOR_0045,2025-12-24 10:00:00,74.82,Sunny
SENSOR_0046,2026-01-07 21:00:00,56.92,Rainy
SENSOR_0035,2026-01-02 02:00:00,43.23,Cloudy
SENSOR_0012,2025-12-19 07:00:00,464.97,Hot
SENSOR_0033,2026-01-05 16:00:00,97.36,Cloudy
SENSOR_0019,2025-12-23 11:00:00,7.5,Rainy
SENSOR_0022,2025-12-31 00:00:00,51.64,Cold
SENSOR_0045,2025-12-14 11:00:00,72.44,Cloudy
SENSOR_0043,2026-01-01 19:00:00,309.42,Sunny
SENSOR_0002,2025-12-23 19:00:00,118.93,Rainy
SENSOR_0024,2025-12-27 02:00:00,70.75,Sunny
SENSOR_0047,2025-12-27 07:00:00,61.94,Cold
SENSOR_0050,2025-12-12 13:00:00,41.71,Hot
SENSOR_0002,2025-12-11 10:00:00,29.33,Rainy
SENSOR_0047,2025-12-10 16:00:00,14.69,Hot
SENSOR_0004,2025-12-27 10:00:00,221.86,Cloudy
SENSOR_0032,2025-12-15 19:00:00,6.24,Cold
SENSOR_0014,2025-12-22 16:00:00,28.44,Rainy
SENSOR_0001,2026-01-04 01:00:00,32.38,Hot
SENSOR_0007,2025-12-23 14:00:00,1.09,Rainy
SENSOR_0015,2026-01-05 12:00:00,94.7,Cold
SENSOR_0024,2025-12-27 08:00:00,11.74,Rainy
SENSOR_0005,2025-12-24 02:00:00,78.62,Cold
SENSOR_0050,2025-12-28 08:00:00,24.27,Rainy
SENSOR_0023,2025-12-28 02:00:00,197.23,Cloudy
SENSOR_0043,2025-12-30 20:00:00,2.5,Cold
SENSOR_0014,2025-12-25 22:00:00,160.67,Cold
SENSOR_0011,2025-12-21 21:00:00,25.78,Hot
SENSOR_0005,2025-12-25 01:00:00,5.83,Sunny
SENSOR_0019,2025-12-22 06:00:00,476.56,Cloudy
SENSOR_0041,2025-12-17 12:00:00,81.15,Cold
SENSOR_0011,2025-12-10 10:00:00,81.13,Cold
SENSOR_0021,2025-12-13 12:00:00,76.82,Cloudy
SENSOR_0010,2025-12-10 08:00:00,190.74227242587722,Cloudy
SENSOR_0008,2026-01-04 03:00:00,252.71,Hot
SENSOR_0049,2026-01-04 07:00:00,40.41,Cloudy
SENSOR_0047,2025-12-18 14:00:00,96.05,Cloudy
SENSOR_0043,2025-12-21 08:00:00,60.7,Hot
SENSOR_0017,2025-12-10 06:00:00,,Cold
SENSOR_0049,2025-12-30 02:00:00,9.87,Rainy
SENSOR_0018,2025-12-14 16:00:00,90.81,Hot
SENSOR_0043,2025-12-18 22:00:00,14.19,Rainy
